Longitude,Latitude,Pixel,Scan
221.476334,-89.4418529,11600,61100
221.373846,-89.4416792,11700,61100
221.271431,-89.4415037,11800,61100
221.169089,-89.4413264,11900,61100
221.067843,-89.4411491,11999,61100
233.685935,-89.4484808,0,61200
233.579709,-89.4485232,100,61200
233.473476,-89.4485638,200,61200
233.367237,-89.4486024,300,61200
233.260992,-89.4486392,400,61200
233.154742,-89.448674,500,61200
233.048488,-89.4487069,600,61200
232.94223,-89.448738,700,61200
232.83597,-89.4487671,800,61200
232.729708,-89.4487943,900,61200
232.623445,-89.4488196,1000,61200
232.517181,-89.448843,1100,61200
232.410917,-89.4488645,1200,61200
232.304655,-89.4488841,1300,61200
232.198394,-89.4489018,1400,61200
232.092136,-89.4489176,1500,61200
231.98588,-89.4489315,1600,61200
231.879629,-89.4489435,1700,61200
231.773382,-89.4489536,1800,61200
231.667141,-89.4489618,1900,61200
231.560906,-89.4489681,2000,61200
231.454677,-89.4489725,2100,61200
231.348457,-89.448975,2200,61200
231.242244,-89.4489755,2300,61200
231.136041,-89.4489742,2400,61200
231.029847,-89.448971,2500,61200
230.923664,-89.4489659,2600,61200
230.817492,-89.4489589,2700,61200
230.711332,-89.44895,2800,61200
230.605185,-89.4489392,2900,61200
230.499051,-89.4489265,3000,61200
230.392931,-89.4489119,3100,61200
230.286826,-89.4488954,3200,61200
230.180737,-89.448877,3300,61200
230.074664,-89.4488567,3400,61200
229.968608,-89.4488345,3500,61200
229.86257,-89.4488105,3600,61200
229.75655,-89.4487845,3700,61200
229.65055,-89.4487566,3800,61200
229.544569,-89.4487269,3900,61200
229.438609,-89.4486953,4000,61200
229.332671,-89.4486618,4100,61200
229.226755,-89.4486263,4200,61200
229.120861,-89.4485891,4300,61200
229.014991,-89.4485499,4400,61200
228.909145,-89.4485088,4500,61200
228.803325,-89.4484659,4600,61200
228.69753,-89.448421,4700,61200
228.591761,-89.4483743,4800,61200
228.486019,-89.4483257,4900,61200
228.380306,-89.4482752,5000,61200
228.27462,-89.4482229,5100,61200
228.168964,-89.4481686,5200,61200
228.063338,-89.4481125,5300,61200
227.957743,-89.4480545,5400,61200
227.852179,-89.4479947,5500,61200
227.746647,-89.4479329,5600,61200
227.641148,-89.4478693,5700,61200
227.535682,-89.4478038,5800,61200
227.430251,-89.4477365,5900,61200
227.324854,-89.4476672,6000,61200
227.219493,-89.4475961,6100,61200
227.114168,-89.4475232,6200,61200
227.00888,-89.4474483,6300,61200
226.90363,-89.4473716,6400,61200
226.798418,-89.4472931,6500,61200
226.693246,-89.4472126,6600,61200
226.588112,-89.4471304,6700,61200
226.48302,-89.4470462,6800,61200
226.377968,-89.4469602,6900,61200
226.272958,-89.4468724,7000,61200
226.167991,-89.4467826,7100,61200
226.063067,-89.4466911,7200,61200
225.958187,-89.4465976,7300,61200
225.853351,-89.4465024,7400,61200
225.74856,-89.4464052,7500,61200
225.643815,-89.4463063,7600,61200
225.539117,-89.4462054,7700,61200
225.434466,-89.4461028,7800,61200
225.329863,-89.4459982,7900,61200
225.225308,-89.4458919,8000,61200
225.120802,-89.4457837,8100,61200
225.016347,-89.4456736,8200,61200
224.911941,-89.4455618,8300,61200
224.807587,-89.4454481,8400,61200
224.703285,-89.4453325,8500,61200
224.599035,-89.4452151,8600,61200
224.494839,-89.4450959,8700,61200
224.390696,-89.4449749,8800,61200
224.286608,-89.444852,8900,61200
224.182574,-89.4447273,9000,61200
224.078597,-89.4446007,9100,61200
223.974676,-89.4444724,9200,61200
223.870811,-89.4443422,9300,61200
223.767005,-89.4442102,9400,61200
223.663256,-89.4440764,9500,61200
223.559567,-89.4439408,9600,61200
223.455937,-89.4438033,9700,61200
223.352367,-89.4436641,9800,61200
223.248859,-89.443523,9900,61200
223.145411,-89.4433801,10000,61200
223.042026,-89.4432354,10100,61200
222.938703,-89.4430889,10200,61200
222.835443,-89.4429406,10300,61200
222.732247,-89.4427905,10400,61200
222.629116,-89.4426386,10500,61200
222.52605,-89.4424849,10600,61200
222.42305,-89.4423294,10700,61200
222.320116,-89.4421721,10800,61200
222.217249,-89.4420131,10900,61200
222.114449,-89.4418522,11000,61200
222.011718,-89.4416895,11100,61200
221.909055,-89.4415251,11200,61200
221.806461,-89.4413589,11300,61200
221.703938,-89.4411908,11400,61200
221.601484,-89.441021,11500,61200
221.499102,-89.4408495,11600,61200
221.396792,-89.4406761,11700,61200
221.294554,-89.440501,11800,61200
221.192388,-89.4403241,11900,61200
221.091317,-89.4401472,11999,61200
233.686511,-89.4474534,0,61300
233.580483,-89.4474959,100,61300
233.474448,-89.4475365,200,61300
233.368407,-89.4475751,300,61300
233.26236,-89.4476119,400,61300
233.156309,-89.4476468,500,61300
233.050253,-89.4476797,600,61300
232.944193,-89.4477108,700,61300
232.838132,-89.4477399,800,61300
232.732068,-89.4477672,900,61300
232.626003,-89.4477926,1000,61300
232.519937,-89.447816,1100,61300
232.413872,-89.4478376,1200,61300
232.307807,-89.4478572,1300,61300
232.201745,-89.447875,1400,61300
232.095685,-89.4478908,1500,61300
231.989627,-89.4479048,1600,61300
231.883574,-89.4479169,1700,61300
231.777526,-89.447927,1800,61300
231.671483,-89.4479353,1900,61300
231.565446,-89.4479417,2000,61300
231.459415,-89.4479461,2100,61300
231.353392,-89.4479487,2200,61300
231.247378,-89.4479494,2300,61300
231.141372,-89.4479481,2400,61300
231.035377,-89.447945,2500,61300
230.929391,-89.44794,2600,61300
230.823417,-89.4479331,2700,61300
230.717455,-89.4479243,2800,61300
230.611505,-89.4479136,2900,61300
230.505568,-89.447901,3000,61300
230.399646,-89.4478865,3100,61300
230.293739,-89.4478702,3200,61300
230.187847,-89.4478519,3300,61300
230.081971,-89.4478317,3400,61300
229.976112,-89.4478097,3500,61300
229.870271,-89.4477858,3600,61300
229.764448,-89.4477599,3700,61300
229.658644,-89.4477322,3800,61300
229.55286,-89.4477026,3900,61300
229.447097,-89.4476711,4000,61300
229.341355,-89.4476378,4100,61300
229.235635,-89.4476025,4200,61300
229.129938,-89.4475654,4300,61300
229.024264,-89.4475264,4400,61300
228.918614,-89.4474855,4500,61300
228.812989,-89.4474427,4600,61300
228.707389,-89.447398,4700,61300
228.601816,-89.4473515,4800,61300
228.49627,-89.4473031,4900,61300
228.390751,-89.4472528,5000,61300
228.285261,-89.4472006,5100,61300
228.1798,-89.4471466,5200,61300
228.074368,-89.4470906,5300,61300
227.968967,-89.4470328,5400,61300
227.863598,-89.4469732,5500,61300
227.75826,-89.4469116,5600,61300
227.652955,-89.4468482,5700,61300
227.547683,-89.446783,5800,61300
227.442445,-89.4467158,5900,61300
227.337241,-89.4466468,6000,61300
227.232073,-89.4465759,6100,61300
227.126942,-89.4465032,6200,61300
227.021847,-89.4464286,6300,61300
226.916789,-89.4463521,6400,61300
226.811769,-89.4462738,6500,61300
226.706789,-89.4461936,6600,61300
226.601848,-89.4461116,6700,61300
226.496947,-89.4460277,6800,61300
226.392086,-89.4459419,6900,61300
226.287268,-89.4458543,7000,61300
226.182492,-89.4457648,7100,61300
226.077758,-89.4456735,7200,61300
225.973068,-89.4455804,7300,61300
225.868423,-89.4454853,7400,61300
225.763822,-89.4453885,7500,61300
225.659267,-89.4452898,7600,61300
225.554758,-89.4451892,7700,61300
225.450296,-89.4450868,7800,61300
225.345882,-89.4449826,7900,61300
225.241516,-89.4448765,8000,61300
225.137199,-89.4447686,8100,61300
225.032931,-89.4446589,8200,61300
224.928714,-89.4445473,8300,61300
224.824547,-89.4444339,8400,61300
224.720433,-89.4443186,8500,61300
224.61637,-89.4442015,8600,61300
224.51236,-89.4440826,8700,61300
224.408404,-89.4439619,8800,61300
224.304501,-89.4438393,8900,61300
224.200654,-89.4437149,9000,61300
224.096862,-89.4435887,9100,61300
223.993126,-89.4434607,9200,61300
223.889447,-89.4433308,9300,61300
223.785825,-89.4431992,9400,61300
223.682261,-89.4430657,9500,61300
223.578755,-89.4429304,9600,61300
223.475309,-89.4427933,9700,61300
223.371923,-89.4426544,9800,61300
223.268597,-89.4425136,9900,61300
223.165332,-89.4423711,10000,61300
223.062129,-89.4422268,10100,61300
222.958988,-89.4420806,10200,61300
222.85591,-89.4419327,10300,61300
222.752896,-89.4417829,10400,61300
222.649945,-89.4416314,10500,61300
222.54706,-89.4414781,10600,61300
222.44424,-89.441323,10700,61300
222.341486,-89.441166,10800,61300
222.238798,-89.4410073,10900,61300
222.136178,-89.4408468,11000,61300
222.033625,-89.4406846,11100,61300
221.93114,-89.4405205,11200,61300
221.828725,-89.4403546,11300,61300
221.726379,-89.440187,11400,61300
221.624103,-89.4400176,11500,61300
221.521898,-89.4398464,11600,61300
221.419764,-89.4396735,11700,61300
221.317702,-89.4394988,11800,61300
221.215712,-89.4393223,11900,61300
221.114815,-89.4391458,11999,61300
233.687073,-89.446426,0,61400
233.581242,-89.4464685,100,61400
233.475405,-89.4465091,200,61400
233.369561,-89.4465478,300,61400
233.263711,-89.4465846,400,61400
233.157857,-89.4466194,500,61400
233.051999,-89.4466524,600,61400
232.946137,-89.4466835,700,61400
232.840273,-89.4467127,800,61400
232.734406,-89.44674,900,61400
232.628539,-89.4467654,1000,61400
232.522671,-89.4467889,1100,61400
232.416803,-89.4468105,1200,61400
232.310936,-89.4468303,1300,61400
232.205071,-89.4468481,1400,61400
232.099208,-89.446864,1500,61400
231.993349,-89.446878,1600,61400
231.887493,-89.4468901,1700,61400
231.781642,-89.4469004,1800,61400
231.675796,-89.4469087,1900,61400
231.569956,-89.4469151,2000,61400
231.464123,-89.4469197,2100,61400
231.358298,-89.4469223,2200,61400
231.25248,-89.4469231,2300,61400
231.146672,-89.446922,2400,61400
231.040873,-89.446919,2500,61400
230.935085,-89.446914,2600,61400
230.829308,-89.4469072,2700,61400
230.723542,-89.4468985,2800,61400
230.61779,-89.446888,2900,61400
230.51205,-89.4468755,3000,61400
230.406324,-89.4468611,3100,61400
230.300613,-89.4468449,3200,61400
230.194918,-89.4468267,3300,61400
230.089239,-89.4468067,3400,61400
229.983576,-89.4467848,3500,61400
229.877931,-89.446761,3600,61400
229.772304,-89.4467353,3700,61400
229.666697,-89.4467077,3800,61400
229.561109,-89.4466783,3900,61400
229.455541,-89.4466469,4000,61400
229.349995,-89.4466137,4100,61400
229.24447,-89.4465786,4200,61400
229.138968,-89.4465416,4300,61400
229.03349,-89.4465028,4400,61400
228.928035,-89.4464621,4500,61400
228.822605,-89.4464194,4600,61400
228.7172,-89.446375,4700,61400
228.611822,-89.4463286,4800,61400
228.50647,-89.4462804,4900,61400
228.401146,-89.4462302,5000,61400
228.29585,-89.4461783,5100,61400
228.190583,-89.4461244,5200,61400
228.085346,-89.4460687,5300,61400
227.980139,-89.4460111,5400,61400
227.874962,-89.4459516,5500,61400
227.769818,-89.4458903,5600,61400
227.664706,-89.4458271,5700,61400
227.559627,-89.445762,5800,61400
227.454582,-89.4456951,5900,61400
227.349571,-89.4456263,6000,61400
227.244596,-89.4455556,6100,61400
227.139657,-89.4454831,6200,61400
227.034754,-89.4454087,6300,61400
226.929888,-89.4453325,6400,61400
226.82506,-89.4452544,6500,61400
226.720271,-89.4451744,6600,61400
226.615521,-89.4450926,6700,61400
226.510811,-89.445009,6800,61400
226.406141,-89.4449235,6900,61400
226.301513,-89.4448361,7000,61400
226.196927,-89.4447469,7100,61400
226.092384,-89.4446559,7200,61400
225.987884,-89.444563,7300,61400
225.883428,-89.4444682,7400,61400
225.779017,-89.4443716,7500,61400
225.674651,-89.4442732,7600,61400
225.570331,-89.4441729,7700,61400
225.466057,-89.4440708,7800,61400
225.361831,-89.4439668,7900,61400
225.257653,-89.443861,8000,61400
225.153524,-89.4437534,8100,61400
225.049444,-89.4436439,8200,61400
224.945414,-89.4435327,8300,61400
224.841434,-89.4434195,8400,61400
224.737506,-89.4433046,8500,61400
224.63363,-89.4431878,8600,61400
224.529806,-89.4430692,8700,61400
224.426036,-89.4429488,8800,61400
224.322319,-89.4428265,8900,61400
224.218657,-89.4427024,9000,61400
224.11505,-89.4425766,9100,61400
224.011498,-89.4424488,9200,61400
223.908003,-89.4423193,9300,61400
223.804565,-89.442188,9400,61400
223.701185,-89.4420548,9500,61400
223.597863,-89.4419199,9600,61400
223.4946,-89.4417831,9700,61400
223.391396,-89.4416445,9800,61400
223.288253,-89.4415041,9900,61400
223.18517,-89.441362,10000,61400
223.082148,-89.441218,10100,61400
222.979189,-89.4410722,10200,61400
222.876292,-89.4409246,10300,61400
222.773458,-89.4407752,10400,61400
222.670688,-89.440624,10500,61400
222.567983,-89.4404711,10600,61400
222.465343,-89.4403163,10700,61400
222.362768,-89.4401598,10800,61400
222.260259,-89.4400014,10900,61400
222.157817,-89.4398413,11000,61400
222.055443,-89.4396794,11100,61400
221.953136,-89.4395157,11200,61400
221.850898,-89.4393503,11300,61400
221.748729,-89.439183,11400,61400
221.64663,-89.439014,11500,61400
221.544602,-89.4388433,11600,61400
221.442644,-89.4386707,11700,61400
221.340757,-89.4384964,11800,61400
221.238943,-89.4383203,11900,61400
221.138218,-89.4381442,11999,61400
233.687606,-89.4453985,0,61500
233.581972,-89.445441,100,61500
233.476331,-89.4454816,200,61500
233.370684,-89.4455203,300,61500
233.265031,-89.4455571,400,61500
233.159374,-89.445592,500,61500
233.053712,-89.445625,600,61500
232.948047,-89.4456562,700,61500
232.84238,-89.4456854,800,61500
232.73671,-89.4457127,900,61500
232.631039,-89.4457382,1000,61500
232.525368,-89.4457617,1100,61500
232.419697,-89.4457834,1200,61500
232.314027,-89.4458031,1300,61500
232.208359,-89.445821,1400,61500
232.102693,-89.445837,1500,61500
231.99703,-89.4458511,1600,61500
231.891371,-89.4458633,1700,61500
231.785717,-89.4458736,1800,61500
231.680068,-89.445882,1900,61500
231.574425,-89.4458885,2000,61500
231.468788,-89.4458931,2100,61500
231.363159,-89.4458959,2200,61500
231.257539,-89.4458967,2300,61500
231.151927,-89.4458957,2400,61500
231.046324,-89.4458928,2500,61500
230.940732,-89.4458879,2600,61500
230.835151,-89.4458812,2700,61500
230.729582,-89.4458726,2800,61500
230.624026,-89.4458622,2900,61500
230.518482,-89.4458498,3000,61500
230.412952,-89.4458356,3100,61500
230.307437,-89.4458194,3200,61500
230.201938,-89.4458014,3300,61500
230.096454,-89.4457815,3400,61500
229.990987,-89.4457597,3500,61500
229.885538,-89.4457361,3600,61500
229.780107,-89.4457105,3700,61500
229.674694,-89.4456831,3800,61500
229.569302,-89.4456538,3900,61500
229.463929,-89.4456226,4000,61500
229.358578,-89.4455895,4100,61500
229.253248,-89.4455546,4200,61500
229.147941,-89.4455178,4300,61500
229.042657,-89.4454791,4400,61500
228.937397,-89.4454385,4500,61500
228.832161,-89.445396,4600,61500
228.726951,-89.4453517,4700,61500
228.621766,-89.4453055,4800,61500
228.516608,-89.4452575,4900,61500
228.411478,-89.4452075,5000,61500
228.306376,-89.4451557,5100,61500
228.201302,-89.4451021,5200,61500
228.096258,-89.4450465,5300,61500
227.991244,-89.4449891,5400,61500
227.886261,-89.4449299,5500,61500
227.781309,-89.4448687,5600,61500
227.67639,-89.4448057,5700,61500
227.571503,-89.4447409,5800,61500
227.46665,-89.4446742,5900,61500
227.361832,-89.4446056,6000,61500
227.257048,-89.4445352,6100,61500
227.1523,-89.4444629,6200,61500
227.047589,-89.4443887,6300,61500
226.942914,-89.4443127,6400,61500
226.838277,-89.4442348,6500,61500
226.733679,-89.4441551,6600,61500
226.629119,-89.4440736,6700,61500
226.5246,-89.4439901,6800,61500
226.42012,-89.4439049,6900,61500
226.315682,-89.4438178,7000,61500
226.211286,-89.4437288,7100,61500
226.106932,-89.443638,7200,61500
226.002621,-89.4435454,7300,61500
225.898354,-89.4434509,7400,61500
225.794132,-89.4433546,7500,61500
225.689954,-89.4432564,7600,61500
225.585822,-89.4431564,7700,61500
225.481737,-89.4430545,7800,61500
225.377699,-89.4429509,7900,61500
225.273708,-89.4428454,8000,61500
225.169766,-89.442738,8100,61500
225.065873,-89.4426288,8200,61500
224.962029,-89.4425178,8300,61500
224.858236,-89.442405,8400,61500
224.754494,-89.4422904,8500,61500
224.650804,-89.4421739,8600,61500
224.547165,-89.4420556,8700,61500
224.44358,-89.4419355,8800,61500
224.340048,-89.4418135,8900,61500
224.236571,-89.4416898,9000,61500
224.133148,-89.4415642,9100,61500
224.02978,-89.4414368,9200,61500
223.926469,-89.4413076,9300,61500
223.823214,-89.4411766,9400,61500
223.720017,-89.4410438,9500,61500
223.616878,-89.4409091,9600,61500
223.513797,-89.4407727,9700,61500
223.410776,-89.4406345,9800,61500
223.307814,-89.4404944,9900,61500
223.204913,-89.4403526,10000,61500
223.102072,-89.4402089,10100,61500
222.999294,-89.4400635,10200,61500
222.896577,-89.4399163,10300,61500
222.793924,-89.4397673,10400,61500
222.691334,-89.4396164,10500,61500
222.588808,-89.4394638,10600,61500
222.486346,-89.4393094,10700,61500
222.38395,-89.4391533,10800,61500
222.28162,-89.4389953,10900,61500
222.179356,-89.4388356,11000,61500
222.077159,-89.438674,11100,61500
221.97503,-89.4385107,11200,61500
221.872969,-89.4383457,11300,61500
221.770977,-89.4381788,11400,61500
221.669054,-89.4380102,11500,61500
221.567201,-89.4378398,11600,61500
221.465419,-89.4376677,11700,61500
221.363707,-89.4374937,11800,61500
221.262068,-89.4373181,11900,61500
221.161515,-89.4371424,11999,61500
233.688127,-89.4443712,0,61600
233.582688,-89.4444137,100,61600
233.477243,-89.4444543,200,61600
233.371792,-89.444493,300,61600
233.266335,-89.4445298,400,61600
233.160874,-89.4445648,500,61600
233.055408,-89.4445978,600,61600
232.949939,-89.444629,700,61600
232.844468,-89.4446583,800,61600
232.738994,-89.4446856,900,61600
232.63352,-89.4447111,1000,61600
232.528044,-89.4447347,1100,61600
232.42257,-89.4447564,1200,61600
232.317096,-89.4447762,1300,61600
232.211623,-89.4447942,1400,61600
232.106153,-89.4448102,1500,61600
232.000687,-89.4448243,1600,61600
231.895224,-89.4448366,1700,61600
231.789765,-89.444847,1800,61600
231.684312,-89.4448555,1900,61600
231.578865,-89.4448621,2000,61600
231.473424,-89.4448668,2100,61600
231.367991,-89.4448696,2200,61600
231.262566,-89.4448705,2300,61600
231.15715,-89.4448696,2400,61600
231.051743,-89.4448668,2500,61600
230.946347,-89.444862,2600,61600
230.840962,-89.4448554,2700,61600
230.735588,-89.4448469,2800,61600
230.630227,-89.4448366,2900,61600
230.524878,-89.4448243,3000,61600
230.419544,-89.4448102,3100,61600
230.314224,-89.4447942,3200,61600
230.20892,-89.4447763,3300,61600
230.103631,-89.4447565,3400,61600
229.998359,-89.4447349,3500,61600
229.893104,-89.4447113,3600,61600
229.787868,-89.4446859,3700,61600
229.68265,-89.4446586,3800,61600
229.577452,-89.4446295,3900,61600
229.472274,-89.4445984,4000,61600
229.367117,-89.4445655,4100,61600
229.261981,-89.4445307,4200,61600
229.156868,-89.4444941,4300,61600
229.051778,-89.4444555,4400,61600
228.946711,-89.4444151,4500,61600
228.841669,-89.4443728,4600,61600
228.736652,-89.4443287,4700,61600
228.631661,-89.4442827,4800,61600
228.526697,-89.4442348,4900,61600
228.421759,-89.444185,5000,61600
228.31685,-89.4441334,5100,61600
228.211969,-89.4440799,5200,61600
228.107117,-89.4440246,5300,61600
228.002296,-89.4439674,5400,61600
227.897505,-89.4439083,5500,61600
227.792745,-89.4438474,5600,61600
227.688017,-89.4437846,5700,61600
227.583323,-89.4437199,5800,61600
227.478661,-89.4436534,5900,61600
227.374034,-89.4435851,6000,61600
227.269441,-89.4435149,6100,61600
227.164884,-89.4434428,6200,61600
227.060363,-89.4433689,6300,61600
226.955879,-89.4432931,6400,61600
226.851433,-89.4432154,6500,61600
226.747024,-89.443136,6600,61600
226.642655,-89.4430546,6700,61600
226.538325,-89.4429715,6800,61600
226.434035,-89.4428865,6900,61600
226.329786,-89.4427996,7000,61600
226.225579,-89.4427109,7100,61600
226.121414,-89.4426203,7200,61600
226.017291,-89.442528,7300,61600
225.913212,-89.4424337,7400,61600
225.809178,-89.4423377,7500,61600
225.705188,-89.4422398,7600,61600
225.601244,-89.44214,7700,61600
225.497346,-89.4420385,7800,61600
225.393494,-89.4419351,7900,61600
225.289691,-89.4418298,8000,61600
225.185935,-89.4417228,8100,61600
225.082228,-89.4416139,8200,61600
224.97857,-89.4415032,8300,61600
224.874963,-89.4413907,8400,61600
224.771406,-89.4412763,8500,61600
224.667901,-89.4411601,8600,61600
224.564447,-89.4410421,8700,61600
224.461047,-89.4409223,8800,61600
224.357699,-89.4408007,8900,61600
224.254405,-89.4406772,9000,61600
224.151166,-89.440552,9100,61600
224.047982,-89.4404249,9200,61600
223.944854,-89.440296,9300,61600
223.841782,-89.4401653,9400,61600
223.738767,-89.4400328,9500,61600
223.63581,-89.4398985,9600,61600
223.532911,-89.4397624,9700,61600
223.430071,-89.4396245,9800,61600
223.327291,-89.4394848,9900,61600
223.22457,-89.4393433,10000,61600
223.12191,-89.4392001,10100,61600
223.019312,-89.439055,10200,61600
222.916775,-89.4389081,10300,61600
222.814301,-89.4387594,10400,61600
222.71189,-89.438609,10500,61600
222.609543,-89.4384567,10600,61600
222.50726,-89.4383027,10700,61600
222.405042,-89.4381469,10800,61600
222.30289,-89.4379893,10900,61600
222.200803,-89.4378299,11000,61600
222.098784,-89.4376688,11100,61600
221.996831,-89.4375059,11200,61600
221.894947,-89.4373412,11300,61600
221.79313,-89.4371747,11400,61600
221.691383,-89.4370065,11500,61600
221.589705,-89.4368365,11600,61600
221.488098,-89.4366647,11700,61600
221.386561,-89.4364912,11800,61600
221.285095,-89.4363159,11900,61600
221.184715,-89.4361407,11999,61600
233.688627,-89.4433442,0,61700
233.583384,-89.4433867,100,61700
233.478134,-89.4434274,200,61700
233.372878,-89.4434661,300,61700
233.267616,-89.4435029,400,61700
233.16235,-89.4435379,500,61700
233.057079,-89.443571,600,61700
232.951806,-89.4436022,700,61700
232.846529,-89.4436315,800,61700
232.741251,-89.4436589,900,61700
232.635972,-89.4436844,1000,61700
232.530692,-89.4437081,1100,61700
232.425412,-89.4437298,1200,61700
232.320134,-89.4437497,1300,61700
232.214857,-89.4437677,1400,61700
232.109582,-89.4437838,1500,61700
232.00431,-89.443798,1600,61700
231.899043,-89.4438103,1700,61700
231.793779,-89.4438207,1800,61700
231.688521,-89.4438293,1900,61700
231.583269,-89.443836,2000,61700
231.478024,-89.4438408,2100,61700
231.372786,-89.4438437,2200,61700
231.267556,-89.4438447,2300,61700
231.162334,-89.4438438,2400,61700
231.057123,-89.4438411,2500,61700
230.951921,-89.4438365,2600,61700
230.84673,-89.44383,2700,61700
230.741551,-89.4438216,2800,61700
230.636385,-89.4438113,2900,61700
230.531231,-89.4437992,3000,61700
230.426091,-89.4437852,3100,61700
230.320966,-89.4437693,3200,61700
230.215855,-89.4437515,3300,61700
230.110761,-89.4437319,3400,61700
230.005683,-89.4437103,3500,61700
229.900623,-89.4436869,3600,61700
229.79558,-89.4436617,3700,61700
229.690556,-89.4436345,3800,61700
229.585552,-89.4436055,3900,61700
229.480567,-89.4435746,4000,61700
229.375603,-89.4435418,4100,61700
229.270661,-89.4435072,4200,61700
229.165741,-89.4434707,4300,61700
229.060844,-89.4434323,4400,61700
228.955971,-89.4433921,4500,61700
228.851121,-89.4433499,4600,61700
228.746297,-89.443306,4700,61700
228.641499,-89.4432601,4800,61700
228.536726,-89.4432124,4900,61700
228.431981,-89.4431629,5000,61700
228.327264,-89.4431114,5100,61700
228.222575,-89.4430581,5200,61700
228.117915,-89.443003,5300,61700
228.013285,-89.442946,5400,61700
227.908686,-89.4428871,5500,61700
227.804117,-89.4428264,5600,61700
227.699581,-89.4427638,5700,61700
227.595077,-89.4426993,5800,61700
227.490606,-89.442633,5900,61700
227.386169,-89.4425649,6000,61700
227.281767,-89.4424949,6100,61700
227.1774,-89.442423,6200,61700
227.073069,-89.4423493,6300,61700
226.968775,-89.4422738,6400,61700
226.864518,-89.4421964,6500,61700
226.760299,-89.4421171,6600,61700
226.656119,-89.442036,6700,61700
226.551978,-89.4419531,6800,61700
226.447876,-89.4418683,6900,61700
226.343816,-89.4417817,7000,61700
226.239797,-89.4416933,7100,61700
226.13582,-89.441603,7200,61700
226.031885,-89.4415108,7300,61700
225.927994,-89.4414169,7400,61700
225.824147,-89.4413211,7500,61700
225.720344,-89.4412234,7600,61700
225.616586,-89.441124,7700,61700
225.512875,-89.4410227,7800,61700
225.40921,-89.4409196,7900,61700
225.305592,-89.4408146,8000,61700
225.202022,-89.4407078,8100,61700
225.098501,-89.4405992,8200,61700
224.995028,-89.4404888,8300,61700
224.891606,-89.4403766,8400,61700
224.788234,-89.4402625,8500,61700
224.684913,-89.4401466,8600,61700
224.581644,-89.4400289,8700,61700
224.478427,-89.4399094,8800,61700
224.375263,-89.4397881,8900,61700
224.272152,-89.439665,9000,61700
224.169096,-89.43954,9100,61700
224.066095,-89.4394133,9200,61700
223.963149,-89.4392847,9300,61700
223.860259,-89.4391543,9400,61700
223.757426,-89.4390222,9500,61700
223.65465,-89.4388882,9600,61700
223.551932,-89.4387524,9700,61700
223.449273,-89.4386149,9800,61700
223.346673,-89.4384755,9900,61700
223.244133,-89.4383344,10000,61700
223.141653,-89.4381914,10100,61700
223.039234,-89.4380467,10200,61700
222.936877,-89.4379001,10300,61700
222.834581,-89.4377518,10400,61700
222.732349,-89.4376017,10500,61700
222.63018,-89.4374499,10600,61700
222.528075,-89.4372962,10700,61700
222.426035,-89.4371407,10800,61700
222.324059,-89.4369835,10900,61700
222.22215,-89.4368245,11000,61700
222.120306,-89.4366638,11100,61700
222.01853,-89.4365012,11200,61700
221.916821,-89.4363369,11300,61700
221.81518,-89.4361708,11400,61700
221.713608,-89.436003,11500,61700
221.612105,-89.4358334,11600,61700
221.510671,-89.435662,11700,61700
221.409308,-89.4354889,11800,61700
221.308016,-89.435314,11900,61700
221.207807,-89.4351391,11999,61700
233.6891,-89.4423182,0,61800
233.584052,-89.4423607,100,61800
233.478996,-89.4424014,200,61800
233.373934,-89.4424401,300,61800
233.268867,-89.442477,400,61800
233.163795,-89.442512,500,61800
233.058719,-89.4425451,600,61800
232.953639,-89.4425763,700,61800
232.848557,-89.4426056,800,61800
232.743474,-89.4426331,900,61800
232.638389,-89.4426587,1000,61800
232.533303,-89.4426824,1100,61800
232.428218,-89.4427042,1200,61800
232.323134,-89.4427241,1300,61800
232.218051,-89.4427421,1400,61800
232.112971,-89.4427583,1500,61800
232.007893,-89.4427725,1600,61800
231.90282,-89.4427849,1700,61800
231.797751,-89.4427954,1800,61800
231.692687,-89.4428041,1900,61800
231.587629,-89.4428108,2000,61800
231.482578,-89.4428157,2100,61800
231.377534,-89.4428187,2200,61800
231.272498,-89.4428198,2300,61800
231.167471,-89.442819,2400,61800
231.062453,-89.4428164,2500,61800
230.957446,-89.4428119,2600,61800
230.852449,-89.4428055,2700,61800
230.747464,-89.4427972,2800,61800
230.642491,-89.442787,2900,61800
230.537531,-89.442775,3000,61800
230.432584,-89.4427611,3100,61800
230.327652,-89.4427453,3200,61800
230.222736,-89.4427277,3300,61800
230.117834,-89.4427081,3400,61800
230.01295,-89.4426867,3500,61800
229.908082,-89.4426635,3600,61800
229.803233,-89.4426383,3700,61800
229.698402,-89.4426113,3800,61800
229.59359,-89.4425824,3900,61800
229.488799,-89.4425517,4000,61800
229.384027,-89.4425191,4100,61800
229.279278,-89.4424846,4200,61800
229.17455,-89.4424482,4300,61800
229.069845,-89.44241,4400,61800
228.965164,-89.4423699,4500,61800
228.860507,-89.442328,4600,61800
228.755874,-89.4422842,4700,61800
228.651267,-89.4422385,4800,61800
228.546687,-89.442191,4900,61800
228.442133,-89.4421416,5000,61800
228.337607,-89.4420903,5100,61800
228.233109,-89.4420372,5200,61800
228.12864,-89.4419823,5300,61800
